_key,id,label,now_price,old_price,brand,currency,description,link
99181,99181,Điện thoại Oppo A93 (8GB/128GB) Đen,6190000,6490000,OPPO,VND,"<p>Có khả năng xử lý thông tin nổi trội với chipset Helio P95</p><p>Màn hình AMOLED 6.43"" hiển thị hình ảnh rực rỡ, sống động</p><p>Bộ nhớ trong 128GB và hỗ trợ thẻ nhớ ngoài lên đến 256GB</p><p>Bộ 4 camera đem đến những ảnh chụp chất lượng ấn tượng</p><p>Dung lượng pin 4000 mAh đi cùng công nghệ sạc nhanh 18W</p><p>Wifi, Bluetooth 5.1 tốc độ kết nối ổn định vô cùng tiện lợi</p>",https://www.nguyenkim.com/dien-thoai-oppo-a93-8gb-128gbden.html
99186,99186,Điện thoại Oppo A93 (8GB/128GB) Trắng,6190000,6490000,OPPO,VND,"<p>Có khả năng xử lý thông tin nổi trội với chipset Helio P95</p><p>Màn hình AMOLED 6.43"" hiển thị hình ảnh rực rỡ, sống động</p><p>Bộ nhớ trong 128GB và hỗ trợ thẻ nhớ ngoài lên đến 256GB</p><p>Bộ 4 camera đem đến những ảnh chụp chất lượng ấn tượng</p><p>Dung lượng pin 4000 mAh đi cùng công nghệ sạc nhanh 18W</p><p>Wifi, Bluetooth 5.1 tốc độ kết nối ổn định vô cùng tiện lợi</p>",https://www.nguyenkim.com/dien-thoai-oppo-a93-8gb-128gb-trang.html
99191,99191,Điện thoại Vivo V20 (8GB/128GB) Xanh hồng,7490000,8490000,Vivo,VND,"<p>Bộ nhớ trong dung lượng 128GB cho bạn giải trí thả ga</p><p>Khả năng đa nhiệm cao với Qualcomm Snapdragon 720G</p><p>Camera Selfie 44MP đem lại cho bạn ảnh chân dung lung linh</p><p>Bộ 3 camera khả năng quay video sắc nét, ảnh chụp sắc nét</p><p>Màn hình AMOLED 6.44"" cho hình ảnh sống động, rực rỡ</p><p>Trang bị công nghệ sạc nhanh 33W giúp hoạt động bền bỉ</p>",https://www.nguyenkim.com/dien-thoai-vivo-v20-8gb-128gb-xanh-hong.html
99196,99196,Điện thoại Vivo V20 (8GB/128GB) Đen,7490000,8490000,Vivo,VND,"<p>Bộ nhớ trong dung lượng 128GB cho bạn giải trí thả ga</p><p>Khả năng đa nhiệm cao với Qualcomm Snapdragon 720G</p><p>Camera Selfie 44MP đem lại cho bạn ảnh chân dung lung linh</p><p>Bộ 3 camera khả năng quay video sắc nét, ảnh chụp sắc nét</p><p>Màn hình AMOLED 6.44"" cho hình ảnh sống động, rực rỡ</p><p>Trang bị công nghệ sạc nhanh 33W giúp hoạt động bền bỉ</p>",https://www.nguyenkim.com/dien-thoai-vivo-v20-8gb-128gb-den.html
99394,99394,Điện thoại iPhone SE 128GB Đỏ (2020),10990000,14990000,Apple,VND,"<p>Màn hình Retina HD 4.7 inch hiển thị hình ảnh rõ nét</p><p>Chip A13 Bionic mang lại cấu hình mạnh mẽ vượt trội</p><p>Camera sau 12MP cho chất lượng ảnh sắc nét vừa đủ</p><p>Điện thoại có khả năng kháng nước, kháng bụi chuẩn IP67</p><p><a href=""https://www.nguyenkim.com/nut-home-bien-mat-vay-cam-bien-van-tay-cua-iphone-tiep-theo-o-dau.html"" target=""_blank"" rel=""noopener noreferrer"">Cảm biến vân tay Touch ID</a> giúp mở khóa nhanh chóng</p><p>Pin bền bỉ, xem video liên tục 13 giờ, hỗ trợ sạc nhanh</p>",https://www.nguyenkim.com/dien-thoai-iphone-se-128gb-do-2020.html
99469,99469,Điện thoại Nokia 2.4 Xám,2390000,2690000,Nokia,VND,<p>Màn hình tràn viền 6.5'' HD+ cho trải nghiệm xem tối ưu</p><p>Camera sau kép 13MP+2MP chụp ảnh rõ nét và chi tiết</p><p>Chip MediaTek Helio P22 tác vụ cơ bản mượt mà ổn định</p><p>Dung lượng pin 4500mAh có thể sử dụng lên đến 2 ngày</p><p>Cảm biến vân tay mở khóa nhanh chóng chỉ với 1 chạm</p><p>Bluetooth 5.0 kết nối và truyền tải dữ liệu nhanh chóng</p>,https://www.nguyenkim.com/dien-thoai-nokia-2.4-xam.html
99481,99481,Điện thoại Nokia 2.4 Tím,2390000,2690000,Nokia,VND,"<p>Màn hình tràn viền 6.5'' HD+ cho trải nghiệm xem tối ưu</p><p>Camera sau kép 13MP+2MP chụp ảnh rõ nét, chân thực</p><p>Chip MediaTek Helio P22 tác vụ cơ bản mượt mà ổn định</p><p>Dung lượng pin 4500mAh có thể sử dụng lên đến 2 ngày</p><p>Cảm biến vân tay mở khóa nhanh chóng chỉ với 1 chạm</p><p>Bluetooth 5.0 kết nối và truyền tải dữ liệu nhanh chóng</p>",https://www.nguyenkim.com/dien-thoai-nokia-2.4-tim.html
99648,99648,Điện thoại Xiaomi Redmi 9 3GB/32GB Xám,2950000,3590000,Xiaomi,VND,"<p>Màn hình 6.53 inch Full HD+ hiển thị hình ảnh chân thực, sắc nét</p><p>Chip Helio G80 8 nhân cho hiệu năng ổn định, tác vụ mượt mà</p><p>Bộ 4 camera 13MP+ 8MP+ 5MP+ 2MP chụp ảnh rõ nét, chân thực</p><p>Mở khóa vân tay và nhận diện khuôn mặt giúp mở khóa nhanh</p><p>Pin dung lượng khủng 5020mAh thoải mái sử dụng cả ngày dài</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-9-3gb-32gb-xam.html
100168,100168,Điện thoại Vivo V20 SE 8GB/128GB Xanh,6590000,7190000,Vivo,VND,"<p>Màn hình tràn Halo AMOLED 6.44 inch hiển thị chân thực, tự nhiên</p><p>Vân tay dưới màn hình điện thoại mở khóa nhanh chóng, an toàn</p><p>Camera selfie sắc nét 32MP lưu giữ chi tiết mọi khoảnh khắc</p><p>Bộ vi xử lý Qualcomm Snapdragon 665 trải nghiệm mượt mà</p><p>RAM 8GB, ROM 128GB giúp vận hành nhiều ứng dụng cùng lúc</p>",https://www.nguyenkim.com/dien-thoai-vivo-v20-se-8gb-128gb-xanh.html
100173,100173,Điện thoại Vivo V20 SE 8GB/128GB Đen,6590000,7190000,Vivo,VND,"<p>Màn hình tràn Halo AMOLED 6.44 inch hiển thị chân thực, tự nhiên</p><p>Vân tay dưới màn hình điện thoại mở khóa nhanh chóng, an toàn</p><p>Camera selfie sắc nét 32MP lưu giữ chi tiết mọi khoảnh khắc</p><p>Bộ vi xử lý Qualcomm Snapdragon 665 trải nghiệm mượt mà</p><p>RAM 8GB, ROM 128GB giúp vận hành nhiều ứng dụng cùng lúc</p>",https://www.nguyenkim.com/dien-thoai-vivo-v20-se-8gb-128gb-den.html
100229,100229,Điện thoại Vsmart Aris 8GB/128GB Lục Cực Quang,6390000,6690000,,VND,"<p>Nhận diện khuôn mặt, bảo mật vân tay giúp mở khóa chính xác</p><p>Chipset Snapdragon 730 8 nhân cho khả năng đa nhiệm cao</p><p>Độ phân giải Full HD+ trải nghiệm hình ảnh sắc nét, chi tiết</p><p>Dung lượng bộ nhớ trong 128GB, tải ứng dụng nhanh chóng</p><p>Tích hợp công nghệ sạc nhanh 18W qua cổng <a href=""https://www.nguyenkim.com/cung-ban-tim-hieu-ve-cong-sac-lightning-va-cach-phan-biet-voi-usb-type-c.html"">USB Type-C</a></p><p>Làm đẹp thông minh với camera AI tỏa sáng mọi khung hình</p>",https://www.nguyenkim.com/dien-thoai-vsmart-aris-8gb-128gb-luc-cuc-quang.html
100233,100233,Điện thoại Vsmart Aris 8GB/128GB Xám Nhật Thực,6390000,6690000,,VND,"<p>Nhận diện khuôn mặt, bảo mật vân tay giúp mở khóa chính xác</p><p>Chipset Snapdragon 730 8 nhân cho khả năng đa nhiệm cao</p><p>Độ phân giải Full HD+ trải nghiệm hình ảnh sắc nét, chi tiết</p><p>Dung lượng bộ nhớ trong 128GB, tải ứng dụng nhanh chóng</p><p>Tích hợp công nghệ sạc nhanh 18W qua cổng <a href=""https://www.nguyenkim.com/cung-ban-tim-hieu-ve-cong-sac-lightning-va-cach-phan-biet-voi-usb-type-c.html"">USB Type-C</a></p><p>Làm đẹp thông minh với camera AI tỏa sáng mọi khung hình</p>",https://www.nguyenkim.com/dien-thoai-vsmart-aris-8gb-128gb-xam-nhat-thuc.html
100307,100307,Điện thoại Vsmart Active 3 (6GB/64GB) Xanh Sapphire,3190000,3990000,Vsmart,VND,"<p>Màn hình tràn viền AMOLED 6.39"" cho hình ảnh tươi sáng</p><p>CPU MediaTek Helio P60 8 nhân hiệu năng hoạt động ổn định</p><p>Bộ 3 camera lên tới 48MP ghi lại mọi khoảnh khắc đẹp nhất</p><p>Camera selfie trượt 16MP với AI Beauty cho bức ảnh sắc nét</p><p>Tích hợp cảm biến vân tay mặt lưng bảo mật cao, mở khóa nhanh</p>",https://www.nguyenkim.com/dien-thoai-vsmart-active-3-6gb-64gb-xanh-sapphire.html
100373,100373,Điện thoại Nokia 6300 4G Đen Xám,1240000,1290000,Nokia,VND,"<p>Lớp vỏ máy polycarbonate bền chắc cùng thời lượng pin dài ngày</p><p>Dễ dàng chia sẻ kết nối Internet với tính năng điểm phát sóng Wifi</p><p>Dịch vụ thoại chất lượng cao VoLTE mang đến cuộc gọi chất lượng</p><p>Hỗ trợ 4G, cài sẵn các ứng dụng: Facebook, Whatsapp, Youtube,...</p><p>Cài lịch hẹn hay kế hoạch làm việc dễ dàng hơn với Google Assistant</p>",https://www.nguyenkim.com/dien-thoai-nokia-6300-4g-den-xam.html
100388,100388,Điện thoại Nokia 6300 4G Trắng,1240000,1290000,Nokia,VND,"<p>Lớp vỏ máy polycarbonate bền chắc cùng thời lượng pin dài ngày</p><p>Dễ dàng chia sẻ kết nối Internet với tính năng điểm phát sóng Wifi</p><p>Dịch vụ thoại chất lượng cao VoLTE mang đến cuộc gọi chất lượng</p><p>Hỗ trợ 4G, cài sẵn các ứng dụng: Facebook, Whatsapp, Youtube,...</p><p>Cài lịch hẹn hay kế hoạch làm việc dễ dàng hơn với Google Assistant</p>",https://www.nguyenkim.com/dien-thoai-nokia-6300-4g-trang.html
100393,100393,Điện thoại Xiaomi Redmi Note 9s 4GB/64GB Trắng,4890000,5490000,Xiaomi,VND,"<p>CPU Snapdragon 720G 8 nhân cho tốc độ xử lý nhanh chóng</p><p>Màn hình tràn viền 6.67 inch rộng rãi, Full HD hình ảnh rõ nét</p><p>4 camera sau: 48MP, 8MP, 5MP, 2MP chụp ảnh sắc nét, sống động</p><p>Camera trước có độ phân giải 16MP chụp ảnh selfie đẹp tự nhiên</p><p>Tích hợp cảm biến vân tay mở khóa nhanh, đảm bảo an toàn</p><p>Dung lượng pin 5020mAh cho thời lượng sử dụng ấn tượng</p><p>Thiết kế nguyên khối với khung kim loại cứng cáp, hiện đại</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9s-4gb-64gb-trang.html
100398,100398,Điện thoại Xiaomi Redmi Note 9s 4GB/64GB Xám,4890000,5490000,Xiaomi,VND,"<p>CPU Snapdragon 720G 8 nhân cho tốc độ xử lý nhanh chóng</p><p>Màn hình tràn viền 6.67 inch rộng rãi, Full HD hình ảnh rõ nét</p><p>Tích hợp cảm biến vân tay mở khóa nhanh, đảm bảo an toàn</p><p>Dung lượng pin 5020mAh cho thời lượng sử dụng ấn tượng</p><p>Thiết kế nguyên khối với khung kim loại cứng cáp, hiện đại</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9s-4gb-64gb-xam.html
100403,100403,Điện thoại Xiaomi Redmi Note 9s 4GB/64GB Xanh,4890000,5490000,Xiaomi,VND,"<p>CPU Snapdragon 720G 8 nhân cho tốc độ xử lý nhanh chóng</p><p>Màn hình tràn viền 6.67 inch rộng rãi, Full HD hình ảnh rõ nét</p><p>Tích hợp cảm biến vân tay mở khóa nhanh, đảm bảo an toàn</p><p>Dung lượng pin 5020mAh cho thời lượng sử dụng ấn tượng</p><p>Thiết kế nguyên khối với khung kim loại cứng cáp, hiện đại</p>",https://www.nguyenkim.com/dien-thoai-xiaomi-redmi-note-9s-4gb-64gb-xanh.html
100485,100485,Điện thoại OPPO A92 Tím,5990000,6490000,OPPO,VND,"<p>Pin 5000mAh, hỗ trợ sạc siêu nhanh 18W trải nghiệm liên tục</p><p>Màn hình tràn viền thiết kế chấm O hiển thị sắc nét, mượt mà</p><p>4 camera AI đến 48 MP quay video 4K, chụp đêm sắc nét</p><p>Mở khóa vân tay tích hợp cạnh bên thao tác nhanh, tiện lợi</p><p>Trang bị loa stereo kép cho âm thanh sống động như thật</p>",https://www.nguyenkim.com/dien-thoai-oppo-a92-tim.html
100580,100580,Điện thoại Nokia 5310 Đen Đỏ 2020,949000,999000,Nokia,VND,<p>Màn hình điện thoại kích thước 2.4 inch QVGA (320x240) sắc nét</p><p>Hoạt động trên nền tảng S30+ với chipset MT6260A ổn định</p><p>Sở hữu cặp loa kép lớn mặt trước máy cho âm thanh to rõ</p><p>Hỗ trợ thẻ gắn ngoài với dung lượng đến 32GB thỏa thích lưu trữ</p><p>Dung lượng pin ấn tượng 1200mAh lên tới 27 ngày ở chế độ chờ</p>,https://www.nguyenkim.com/dien-thoai-nokia-5310-den-do-2020.html
100635,100635,Điện thoại Nokia 8000 4G Đen,1740000,1790000,Nokia,VND,"<p>Chip Qualcomm® Snapdragon™ 21 tối ưu công việc hàng ngày</p><p>Màn hình điện thoại 2.8” và bàn phím vát cong 3D cứng cáp</p><p>Chất liệu cao cấp lớp vỏ polycarbonate bền bỉ, màu sắc lịch lãm</p><p>Kết nối nhanh qua WhatsApp &amp; Facebook, Youtube, Google Maps</p><p>Lượng pin dài, làm việc và giải trí hiệu quả</p>",https://www.nguyenkim.com/dien-thoai-nokia-8000-4g-den.html
101220,101220,Điện thoại iPhone 12 Mini 64GB Đen,18190000,21990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 64GB đủ đáp ứng nhu cầu lưu trữ dữ liệu</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-den.html
101225,101225,Điện thoại iPhone 12 Mini 64GB Trắng,18190000,21990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 64GB đủ đáp ứng nhu cầu lưu trữ dữ liệu</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-trang.html
101229,101229,Điện thoại iPhone 12 Mini 64GB Đỏ,18190000,21990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 64GB đủ đáp ứng nhu cầu lưu trữ dữ liệu</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-do.html
101236,101236,Điện thoại iPhone 12 Mini 64GB Xanh lá,18190000,21990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 64GB đủ đáp ứng nhu cầu lưu trữ dữ liệu</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-64gb-xanh-la.html
101239,101239,Điện thoại iPhone 12 Mini 128GB Đen,19390000,23990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 128GB cho không gian lưu trữ bất tận</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-den.html
101241,101241,Điện thoại iPhone 12 Mini 128GB Trắng,19390000,23990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 128GB cho không gian lưu trữ bất tận</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-trang.html
101245,101245,Điện thoại iPhone 12 Mini 128GB Đỏ,19390000,23990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 128GB cho không gian lưu trữ bất tận</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-do.html
101249,101249,Điện thoại iPhone 12 Mini 128GB Xanh dương,19390000,23990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 128GB cho không gian lưu trữ bất tận</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-xanh-duong.html
101250,101250,Điện thoại iPhone 12 Mini 128GB Xanh lá,19390000,23990000,Apple,VND,"<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 5.4 inch, nhỏ gọn dễ dàng thao tác bằng một tay</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 128GB cho không gian lưu trữ bất tận</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-mini-128gb-xanh-la.html
101279,101279,Điện thoại iPhone 12 64GB Đỏ,22190000,24990000,Apple,VND,<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 6.1 inch cho không gian trải nghiệm hoàn hảo</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 64GB đủ đáp ứng nhu cầu lưu trữ dữ liệu</p>,https://www.nguyenkim.com/dien-thoai-iphone-12-64gb-do.html
101289,101289,Điện thoại iPhone 12 64GB Xanh lá,22190000,24990000,Apple,VND,<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 6.1 inch cho không gian trải nghiệm hoàn hảo</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 64GB đủ đáp ứng nhu cầu lưu trữ dữ liệu</p>,https://www.nguyenkim.com/dien-thoai-iphone-12-64gb-xanh-la.html
101294,101294,Điện thoại iPhone 12 128GB Trắng,23690000,26990000,Apple,VND,<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 6.1 inch cho không gian trải nghiệm hoàn hảo</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 128GB cho không gian lưu trữ bất tận</p>,https://www.nguyenkim.com/dien-thoai-iphone-12-128gb-trang.html
101300,101300,Điện thoại iPhone 12 128GB Xanh dương,23690000,26990000,Apple,VND,<p>Mặt lưng được làm bằng kính tạo nên sự thanh lịch và đẳng cấp</p><p>Màn hình 6.1 inch cho không gian trải nghiệm hoàn hảo</p><p>Tấm nền Super Retina XDR mang đến hình ảnh sắc nét</p><p>Cụm camera kép cho phép chụp ảnh góc rộng và siêu rộng</p><p>Chip Apple A14 Bionic cho hiệu năng mạnh hơn đến 50%</p><p>Khả năng chống nước đạt chuẩn IP68 đứng đầu thị trường</p><p>Chất liệu kính Ceramic Shield giúp bền hơn gấp 4 lần</p><p>Bộ nhớ trong 128GB cho không gian lưu trữ bất tận</p>,https://www.nguyenkim.com/dien-thoai-iphone-12-128gb-xanh-duong.html
101330,101330,Điện thoại iPhone 12 Pro 128GB Vàng,28490000,30990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.1 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-128gb-vang.html
101335,101335,Điện thoại iPhone 12 Pro 128GB Xanh,28490000,30990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.1 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-128gb-xanh.html
101341,101341,Điện thoại iPhone 12 Pro 256GB Xám,30790000,34990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.1 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-256gb-xam.html
101354,101354,Điện thoại iPhone 12 Pro 256GB Xanh,30790000,34990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.1 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-256gb-xanh.html
101376,101376,Điện thoại iPhone 12 Pro Max 128GB Bạc,31490000,33990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.7 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-128gb-bac.html
101379,101379,Điện thoại iPhone 12 Pro Max 128GB Vàng,31490000,33990000,Apple,VND,"<p>Màn hình Super Retina XDR 6.7 inch hiển thị sắc nét, chân thật</p><p>Chất liệu kính Ceramic Shield bền chắc, chịu va đập tốt</p><p>Chip khủng Apple A14 Bionic mang lại hiệu năng mạnh mẽ</p><p>Công nghệ LiDAR trải nghiệm chụp ảnh ấn tượng vào ban đêm</p><p>Camera trước quay video HDR Dolby Vision 4K sống động</p><p>Khả năng chống nước đạt chuẩn IP68 thách thức mọi thời tiết</p>",https://www.nguyenkim.com/dien-thoai-iphone-12-pro-max-128gb-vang.html
